fn	_path	beat_scheme	beat_scheme_diff	beat_scheme_length	beat_scheme_repr	beat_scheme_type	meter_ambiguity	meter_constraint_TOTAL	meter_constraint_footmin-f-resolution	meter_constraint_footmin-w-resolution	meter_constraint_strength_w=>-p	meter_constraint_stress_s=>-u	meter_constraint_stress_w=>-p	meter_length_avg_line	meter_length_avg_parse	meter_mpos_s	meter_mpos_ss	meter_mpos_w	meter_mpos_ww	meter_perc_lines_ending_s	meter_perc_lines_ending_w	meter_perc_lines_fourthpos_	meter_perc_lines_fourthpos_s	meter_perc_lines_fourthpos_w	meter_perc_lines_starting_s	meter_perc_lines_starting_w	meter_type_foot	meter_type_head	meter_type_scheme	num_lines	rhyme_scheme	rhyme_scheme_acc_4-Rhyme	rhyme_scheme_acc_Alternating A	rhyme_scheme_acc_Alternating B	rhyme_scheme_acc_Alternating D	rhyme_scheme_acc_Alternating E	rhyme_scheme_acc_Aternating C	rhyme_scheme_acc_Couplet	rhyme_scheme_acc_Enclosed Rhyme	rhyme_scheme_acc_Monk'S Tale Stanza	rhyme_scheme_acc_Octet	rhyme_scheme_acc_Ottava Rima	rhyme_scheme_acc_Quatrain And Triplet	rhyme_scheme_acc_Rhyme Royal	rhyme_scheme_acc_Scottish Stanza	rhyme_scheme_acc_Sestet A	rhyme_scheme_acc_Sestet B	rhyme_scheme_acc_Sonnet A	rhyme_scheme_acc_Sonnet B	rhyme_scheme_acc_Sonnet C	rhyme_scheme_acc_Sonnet D	rhyme_scheme_acc_Sonnet E	rhyme_scheme_acc_Sonnet F	rhyme_scheme_acc_Sonnet G	rhyme_scheme_acc_Sonnet H	rhyme_scheme_acc_Sonnet I	rhyme_scheme_acc_Sonnet J	rhyme_scheme_acc_Sonnet, Petrarchan A	rhyme_scheme_acc_Sonnet, Petrarchan B	rhyme_scheme_acc_Sonnet, Petrarchan C	rhyme_scheme_acc_Sonnet, Petrarchan D	rhyme_scheme_acc_Sonnet, Petrarchan E	rhyme_scheme_acc_Sonnet, Shakespearean	rhyme_scheme_acc_Sonnet, Spenserian	rhyme_scheme_acc_Spenserian Stanza	rhyme_scheme_acc_Triplet	rhyme_scheme_accuracy	rhyme_scheme_form	rhyme_scheme_name	rhymes_l01-l02	rhymes_l01-l03	rhymes_l01-l04	rhymes_l01-l05	rhymes_l01-l06	rhymes_l01-l07	rhymes_l01-l08	rhymes_l01-l09	rhymes_l01-l10	rhymes_l01-l11	rhymes_l01-l12	rhymes_l01-l13	rhymes_l01-l14	rhymes_l02-l03	rhymes_l02-l04	rhymes_l02-l05	rhymes_l02-l06	rhymes_l02-l07	rhymes_l02-l08	rhymes_l02-l09	rhymes_l02-l10	rhymes_l02-l11	rhymes_l02-l12	rhymes_l02-l13	rhymes_l02-l14	rhymes_l03-l04	rhymes_l03-l05	rhymes_l03-l06	rhymes_l03-l07	rhymes_l03-l08	rhymes_l03-l09	rhymes_l03-l10	rhymes_l03-l11	rhymes_l03-l12	rhymes_l03-l13	rhymes_l03-l14	rhymes_l04-l05	rhymes_l04-l06	rhymes_l04-l07	rhymes_l04-l08	rhymes_l04-l09	rhymes_l04-l10	rhymes_l04-l11	rhymes_l04-l12	rhymes_l04-l13	rhymes_l04-l14	rhymes_l05-l06	rhymes_l05-l07	rhymes_l05-l08	rhymes_l05-l09	rhymes_l05-l10	rhymes_l05-l11	rhymes_l05-l12	rhymes_l05-l13	rhymes_l05-l14	rhymes_l06-l07	rhymes_l06-l08	rhymes_l06-l09	rhymes_l06-l10	rhymes_l06-l11	rhymes_l06-l12	rhymes_l06-l13	rhymes_l06-l14	rhymes_l07-l08	rhymes_l07-l09	rhymes_l07-l10	rhymes_l07-l11	rhymes_l07-l12	rhymes_l07-l13	rhymes_l07-l14	rhymes_l08-l09	rhymes_l08-l10	rhymes_l08-l11	rhymes_l08-l12	rhymes_l08-l13	rhymes_l08-l14	rhymes_l09-l10	rhymes_l09-l11	rhymes_l09-l12	rhymes_l09-l13	rhymes_l09-l14	rhymes_l10-l11	rhymes_l10-l12	rhymes_l10-l13	rhymes_l10-l14	rhymes_l11-l12	rhymes_l11-l13	rhymes_l11-l14	rhymes_l12-l13	rhymes_l12-l14	rhymes_l13-l14	syll_scheme	syll_scheme_diff	syll_scheme_length	syll_scheme_repr	syll_scheme_type
corpus/Sonnets/Z200277298.txt	corpus/Sonnets/Z200277298.txt	[5]	4.0	1.0	Pentameter	Invariable	3.7142857142900003	0.16176470588199998	0.0147058823529	0.0	0.0	0.0882352941176	0.0588235294118	10.142857142899999	10.142857142899999	0.507352941176	0.00735294117647	0.448529411765	0.0367647058824	0.928571428571	0.07142857142860001		0.8571428571430001	0.14285714285700002	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Petrarchan D', u'abba abba cdcdee']																											0.666666666667	0.736842105263	0.619047619048	1.0	0.666666666667					1.0	abba abba cdcdee	Sonnet, Petrarchan D			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0					1.0								1.0	[10]	2.0	1.0	10	Invariable
corpus/NotSonnets/Z200400558.txt	corpus/NotSonnets/Z200400558.txt	[3]	12.0	1.0	Trimeter	Invariable	1.78571428571	0.120481927711	0.0	0.0	0.0	0.0120481927711	0.10843373494000001	6.21428571429	6.21428571429	0.493975903614	0.0120481927711	0.457831325301	0.03614457831330001	0.714285714286	0.28571428571400004		0.714285714286	0.28571428571400004	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet A', u'abab cdcd eefeff']																	0.416666666667	0.272727272727		0.266666666667	0.25											0.4				0.416666666667	abab cdcd eefeff	Sonnet A		1.0				1.0									1.0														1.0																					1.0				1.0			1.0																							1.0			1.0					1.0				[6]	9.0	1.0	6	Invariable
corpus/Sonnets/Z200344706.txt	corpus/Sonnets/Z200344706.txt	[5]	4.0	1.0	Pentameter	Invariable	4.0	0.22695035461	0.00709219858156	0.0	0.0	0.10638297872300001	0.113475177305	10.285714285700001	10.285714285700001	0.48226950354599996	0.0141843971631	0.49645390070900003	0.00709219858156	0.642857142857	0.357142857143		0.714285714286	0.28571428571400004	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	6.0	1.0	10	Invariable
corpus/Sonnets/Z300275512.txt	corpus/Sonnets/Z300275512.txt	[5]	2.0	1.0	Pentameter	Invariable	2.1428571428599996	0.0729927007299	0.0	0.0	0.0	0.043795620438	0.029197080292	10.0714285714	10.0714285714	0.489051094891	0.014598540146	0.481751824818	0.014598540146	1.0			0.8571428571430001	0.14285714285700002	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Petrarchan D', u'abba abba cdcdee']																											0.666666666667	0.736842105263	0.619047619048	1.0	0.666666666667					1.0	abba abba cdcdee	Sonnet, Petrarchan D			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0					1.0								1.0	[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z200536697.txt	corpus/Sonnets/Z200536697.txt	[5]	2.0	1.0	Pentameter	Invariable	2.1428571428599996	0.109489051095	0.0072992700729899995	0.0	0.0	0.036496350365	0.0656934306569	9.92857142857	9.92857142857	0.503649635036		0.481751824818	0.014598540146	0.928571428571	0.07142857142860001		1.0		0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Spenserian', u'abab bcbc cdcdee']													0.212121212121				0.181818181818			0.33333333333299997												0.210526315789	0.34782608695699996			0.347826086957	abab bcbc cdcdee	Sonnet, Spenserian		1.0														1.0																							1.0				1.0														1.0	1.0				1.0	1.0				1.0				1.0				1.0	1.0				1.0	1.0		1.0								1.0	[10]	3.0	1.0	10	Invariable
corpus/Sonnets/Z300478581.txt	corpus/Sonnets/Z300478581.txt	[5, 5, 5, 5, 5, 5, 4]	11.0	7.0	Complex (5-5-5-5-5-5-4)	Complex	3.0	0.206349206349	0.0	0.0	0.0	0.111111111111	0.0952380952381	9.5	9.5	0.47619047618999993	0.0238095238095	0.468253968254	0.031746031746	0.642857142857	0.357142857143		0.714285714286	0.28571428571400004	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Petrarchan A', u'abba abba cdecde']																							0.33333333333299997				0.6		0.47368421052599996	0.33333333333299997	0.33333333333299997					0.6	abba abba cdecde	Sonnet, Petrarchan A				1.0			1.0							1.0				1.0											1.0									1.0											1.0																														1.0					1.0				1.0				[10, 10, 10, 10, 10, 8, 8]	4.0	7.0	Complex (10-10-10-10-10-8-8)	Complex
corpus/Sonnets/Z300306651.txt	corpus/Sonnets/Z300306651.txt	[5]	4.0	1.0	Pentameter	Invariable	2.2857142857099997	0.11029411764699999	0.0	0.0	0.0	0.07352941176469999	0.0367647058824	10.0714285714	10.0714285714	0.507352941176	0.00735294117647	0.455882352941	0.0294117647059	1.0			0.8571428571430001	0.14285714285700002	0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet, Petrarchan B', u'abba abba cdcdcd']																											0.5714285714289999	1.0	0.608695652174	0.736842105263	0.736842105263					1.0	abba abba cdcdcd	Sonnet, Petrarchan B			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0		1.0			1.0		1.0		1.0			1.0		[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z300438882.txt	corpus/Sonnets/Z300438882.txt	[5]	6.0	1.0	Pentameter	Invariable	2.3571428571400004	0.09629629629629999	0.0	0.0	0.0	0.037037037037	0.0592592592593	9.71428571429	9.71428571429	0.49629629629600003		0.49629629629600003	0.007407407407409999	0.928571428571	0.07142857142860001		1.0			1.0	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.307692307692	0.23076923076900002	0.444444444444		0.4		0.315789473684							0.444444444444	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	6.0	1.0	10	Invariable
corpus/NotSonnets/Z200165283.txt	corpus/NotSonnets/Z200165283.txt	[5]	2.0	1.0	Pentameter	Invariable	3.0	0.13533834586500001	0.015037593984999998	0.0	0.0	0.07518796992480001	0.0451127819549	9.92857142857	9.92857142857	0.518796992481		0.436090225564	0.0451127819549	0.928571428571	0.07142857142860001		0.8571428571430001	0.14285714285700002	0.428571428571	0.5714285714289999	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.28571428571400004																	0.181818181818		0.20833333333299997		0.214285714286	0.206896551724							0.285714285714	aa	Couplet			1.0	1.0	1.0									1.0				1.0			1.0				1.0				1.0			1.0				1.0	1.0	1.0									1.0																			1.0				1.0	1.0		1.0	1.0	1.0			1.0	1.0	1.0					1.0	1.0	1.0		1.0			[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z400169186.txt	corpus/Sonnets/Z400169186.txt	[5, 4, 5, 5, 5, 5, 5]	5.0	7.0	Complex (5-4-5-5-5-5-5)	Complex	3.7857142857099997	0.19548872180500002	0.0	0.0	0.0	0.112781954887	0.0827067669173	9.85714285714	9.85714285714	0.47368421052599996	0.0225563909774	0.488721804511	0.015037593984999998	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.5714285714289999																0.105263157895				0.190476190476		0.16	0.08695652173910001						0.571428571429	aa	Couplet	1.0																									1.0			1.0	1.0									1.0	1.0							1.0																	1.0															1.0					1.0				1.0				[10]	6.0	1.0	10	Invariable
corpus/Sonnets/Z300201815.txt	corpus/Sonnets/Z300201815.txt	[5]	4.0	1.0	Pentameter	Invariable	3.2857142857099997	0.152671755725	0.0076335877862600005	0.0	0.0	0.11450381679400001	0.030534351145000003	9.78571428571	9.78571428571	0.511450381679	0.0076335877862600005	0.442748091603	0.0381679389313	0.785714285714	0.214285714286		0.642857142857	0.357142857143	0.5714285714289999	0.428571428571	binary	final	iambic	14.0	[u'Sonnet H', u'abba cddc efefef']																								0.375		0.25		0.363636363636	0.24		0.28571428571400004					0.375	abba cddc efefef	Sonnet H			1.0		1.0		1.0							1.0																								1.0		1.0																	1.0										1.0													1.0			1.0		1.0					1.0		[10]	7.0	1.0	10	Invariable
corpus/Sonnets/Z500269778.txt	corpus/Sonnets/Z500269778.txt	[5]	4.0	1.0	Pentameter	Invariable	1.8571428571400002	0.103703703704	0.0	0.0	0.0	0.07407407407410001	0.029629629629599998	9.85714285714	9.85714285714	0.49629629629600003	0.007407407407409999	0.48148148148100006	0.014814814814799999	1.0			0.785714285714	0.214285714286	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Petrarchan C', u'abba abba ccdccd']																											0.736842105263	0.636363636364	0.761904761905	0.5714285714289999	0.736842105263					0.761904761905	abba abba ccdccd	Sonnet, Petrarchan C			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																							1.0	1.0		1.0			1.0			1.0	1.0			[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z300523748.txt	corpus/NotSonnets/Z300523748.txt	[4]	4.0	1.0	Tetrameter	Invariable	2.5	0.100917431193	0.009174311926610001	0.0	0.0	0.045871559633	0.045871559633	8.14285714286	8.14285714286	0.477064220183	0.0183486238532	0.477064220183	0.0275229357798	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[8]	6.0	1.0	8	Invariable
corpus/NotSonnets/Z300662248.txt	corpus/NotSonnets/Z300662248.txt	[4, 3]	9.0	2.0	Alternating (tetrameter-trimeter)	Alternating	1.7142857142899999	0.08510638297869999	0.0106382978723	0.0	0.0	0.063829787234	0.0106382978723	7.1428571428600005	7.1428571428600005	0.510638297872	0.0106382978723	0.425531914894	0.0531914893617	0.928571428571	0.07142857142860001		1.0		0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.38461538461499994												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[8, 6]	7.0	2.0	Alternating (8-6)	Alternating
corpus/Sonnets/Z200383338.txt	corpus/Sonnets/Z200383338.txt	[5, 5, 5, 5, 5, 5, 4]	7.0	7.0	Complex (5-5-5-5-5-5-4)	Complex	3.2142857142900003	0.137404580153	0.0229007633588	0.0	0.0	0.0687022900763	0.0458015267176	9.71428571429	9.71428571429	0.480916030534	0.015267175572500001	0.480916030534	0.0229007633588	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996					0.545454545455	0.555555555556														1.0	0.46666666666699996			1.0	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[10, 10, 10, 10, 10, 10, 8]	3.0	7.0	Complex (10-10-10-10-10-10-8)	Complex
corpus/Sonnets/Z300438883.txt	corpus/Sonnets/Z300438883.txt	[5]	4.0	1.0	Pentameter	Invariable	2.5	0.125	0.0	0.0	0.0	0.0808823529412	0.0441176470588	9.92857142857	9.92857142857	0.48529411764700003	0.0147058823529	0.492647058824	0.00735294117647	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.38461538461499994	0.307692307692	0.555555555556		0.46666666666699996		0.368421052632							0.555555555556	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0																							1.0					1.0				1.0				[10]	5.0	1.0	10	Invariable
corpus/Sonnets/Z300142464.txt	corpus/Sonnets/Z300142464.txt	[5]	0.0	1.0	Pentameter	Invariable	1.92857142857	0.117647058824	0.0147058823529	0.0	0.0	0.0588235294118	0.0441176470588	10.0	10.0	0.514705882353		0.455882352941	0.0294117647059	1.0			1.0		0.28571428571400004	0.714285714286	binary	final	iambic	14.0	[u'Sonnet, Petrarchan B', u'abba abba cdcdcd']																								0.5				0.777777777778	0.434782608696	0.526315789474	0.526315789474					0.777777777778	abba abba cdcdcd	Sonnet, Petrarchan B				1.0										1.0			1.0	1.0										1.0	1.0											1.0																1.0																						1.0		1.0			1.0		1.0		1.0			1.0		[10]	0.0	1.0	10	Invariable
corpus/Sonnets/Z200490021.txt	corpus/Sonnets/Z200490021.txt	[5, 5, 5, 4, 5, 5, 5]	5.0	7.0	Complex (5-5-5-4-5-5-5)	Complex	1.42857142857	0.07462686567160001	0.0	0.0	0.0	0.037313432835800006	0.037313432835800006	9.71428571429	9.71428571429	0.492537313433		0.492537313433	0.014925373134299999	0.8571428571430001	0.14285714285700002		0.928571428571	0.07142857142860001		1.0	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996					0.545454545455	0.555555555556														1.0	0.46666666666699996			1.0	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[10]	4.0	1.0	10	Invariable
corpus/NotSonnets/Z300287224.txt	corpus/NotSonnets/Z300287224.txt	[4, 3]	7.0	2.0	Alternating (tetrameter-trimeter)	Alternating	1.64285714286	0.10989010989	0.0	0.0	0.0	0.0659340659341	0.043956043956	6.8571428571399995	6.8571428571399995	0.494505494505	0.010989010989	0.450549450549	0.043956043956	0.8571428571430001	0.14285714285700002		1.0		0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']																	0.45454545454499995	0.444444444444		0.5												0.8571428571430001	0.4			0.857142857143	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[8, 6]	5.0	2.0	Alternating (8-6)	Alternating
corpus/NotSonnets/Z300596930.txt	corpus/NotSonnets/Z300596930.txt	[4]	30.0	1.0	Tetrameter	Invariable	5.0	0.227272727273	0.00909090909091	0.00909090909091	0.0	0.1	0.109090909091	8.42857142857	8.42857142857	0.463636363636	0.0181818181818	0.463636363636	0.0545454545455	0.5	0.5	0.07142857142860001	0.428571428571	0.5	0.214285714286	0.785714285714	binary	initial	trochaic	14.0	[u'Couplet', u'aa']	0.277777777778						0.5							0.2		0.2625																			0.33333333333299997	0.5	aa	Couplet					1.0			1.0						1.0	1.0	1.0										1.0	1.0										1.0																					1.0						1.0		1.0						1.0														1.0						[8]	28.0	1.0	8	Invariable
corpus/Sonnets/Z300370359.txt	corpus/Sonnets/Z300370359.txt	[5]	10.0	1.0	Pentameter	Invariable	5.0	0.19867549668900003	0.0132450331126	0.0	0.0	0.08609271523180001	0.09933774834439998	11.2142857143	11.2142857143	0.47682119205300005	0.00662251655629	0.483443708609	0.0331125827815	0.5714285714289999	0.428571428571		0.8571428571430001	0.14285714285700002	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Petrarchan C', u'abba abba ccdccd']																							0.733333333333				0.7647058823530001		0.7894736842110001	0.666666666667	0.666666666667					0.789473684211	abba abba ccdccd	Sonnet, Petrarchan C			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																					1.0											1.0	1.0			[12]	13.0	1.0	12	Invariable
corpus/Sonnets/Z300134426.txt	corpus/Sonnets/Z300134426.txt	[5, 5, 5, 5, 5, 5, 4]	9.0	7.0	Complex (5-5-5-5-5-5-4)	Complex	3.2857142857099997	0.130769230769	0.0153846153846	0.0	0.0	0.0384615384615	0.0769230769231	9.42857142857	9.42857142857	0.476923076923	0.0153846153846	0.507692307692		0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet I', u'abba cddc effegg']																							0.357142857143	0.28571428571400004	0.363636363636		0.35294117647100004		0.28571428571400004							0.363636363636	abba cddc effegg	Sonnet I			1.0											1.0																																			1.0							1.0		1.0							1.0																			1.0				1.0				[10, 10, 8, 10, 10, 10, 8]	7.0	7.0	Complex (10-10-8-10-10-10-8)	Complex
corpus/Sonnets/Z200681403.txt	corpus/Sonnets/Z200681403.txt	[5, 5, 4, 5, 5, 5, 5]	11.0	7.0	Complex (5-5-4-5-5-5-5)	Complex	2.1428571428599996	0.09375	0.015625	0.0	0.0	0.0234375	0.0546875	9.35714285714	9.35714285714	0.484375	0.0078125	0.4921875	0.015625	0.642857142857	0.357142857143		0.928571428571	0.07142857142860001	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Sonnet, Petrarchan C', u'abba abba ccdccd']																											0.736842105263	0.636363636364	0.761904761905	0.736842105263	0.5714285714289999					0.761904761905	abba abba ccdccd	Sonnet, Petrarchan C			1.0	1.0			1.0							1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																						1.0			1.0		1.0	1.0				1.0	1.0			[10, 10, 8, 10, 8, 10, 10]	8.0	7.0	Complex (10-10-8-10-8-10-10)	Complex
corpus/NotSonnets/Z300220820.txt	corpus/NotSonnets/Z300220820.txt	[3, 4]	9.0	2.0	Alternating (trimeter-tetrameter)	Alternating	1.5	0.104166666667	0.0	0.0	0.0	0.0	0.104166666667	7.07142857143	7.07142857143	0.510416666667		0.458333333333	0.03125	0.5714285714289999	0.428571428571		0.428571428571	0.5714285714289999	0.5714285714289999	0.428571428571	binary	initial	trochaic	14.0	[u'Sonnet E', u'abab cbcd cdedee']												0.18253968254							0.25		0.533333333333					0.210526315789						0.214285714286				0.533333333333	abab cbcd cdedee	Sonnet E		1.0		1.0											1.0		1.0										1.0											1.0																											1.0							1.0		1.0									1.0				1.0	1.0			1.0	[7]	14.0	1.0	7	Invariable
corpus/NotSonnets/Z200407619.txt	corpus/NotSonnets/Z200407619.txt	[4, 3]	7.0	2.0	Alternating (tetrameter-trimeter)	Alternating	2.0714285714300003	0.118279569892	0.0	0.0	0.0	0.0645161290323	0.05376344086019999	6.8571428571399995	6.8571428571399995	0.494623655914		0.47311827956999997	0.0322580645161	0.785714285714	0.214285714286		0.785714285714	0.214285714286	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996					0.545454545455	0.555555555556														1.0	0.46666666666699996			1.0	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0									1.0																					1.0					1.0								1.0	[8, 6]	5.0	2.0	Alternating (8-6)	Alternating
corpus/NotSonnets/Z200182622.txt	corpus/NotSonnets/Z200182622.txt	[3]	10.0	1.0	Trimeter	Invariable	1.64285714286	0.0786516853933	0.0	0.0	0.0	0.022471910112400004	0.0561797752809	6.42857142857	6.42857142857	0.505617977528		0.48314606741599997	0.011235955056200002	0.928571428571	0.07142857142860001		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Couplet', u'aa']							0.28571428571400004										0.214285714286			0.1875	0.176470588235												0.157894736842			0.285714285714	aa	Couplet					1.0						1.0					1.0										1.0																																			1.0					1.0					1.0																1.0	1.0			1.0	[6]	10.0	1.0	6	Invariable
corpus/NotSonnets/Z300666310.txt	corpus/NotSonnets/Z300666310.txt	[4, 5, 4, 4, 4, 4, 5]	1.0	7.0	Complex (4-5-4-4-4-4-5)	Complex	6.6428571428600005	0.28571428571400004	0.015873015873	0.00793650793651	0.0	0.14285714285700002	0.119047619048	10.285714285700001	10.285714285700001	0.39682539682499995	0.0793650793651	0.460317460317	0.0634920634921	0.214285714286	0.785714285714		0.714285714286	0.28571428571400004	0.357142857143	0.642857142857	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.3625					0.357142857143		0.357142857143					0.357142857143								0.45454545454499995				0.454545454545	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																	1.0	1.0														1.0	1.0														1.0		1.0			1.0				1.0					[10, 10, 10, 12, 10, 8, 12]	9.0	7.0	Complex (10-10-10-12-10-8-12)	Complex
corpus/Sonnets/Z300440704.txt	corpus/Sonnets/Z300440704.txt	[5]	4.0	1.0	Pentameter	Invariable	2.5	0.111111111111	0.007407407407409999	0.0	0.0	0.051851851851900006	0.051851851851900006	9.92857142857	9.92857142857	0.48888888888899995	0.014814814814799999	0.48148148148100006	0.014814814814799999	1.0			1.0		0.07142857142860001	0.928571428571	binary	final	iambic	14.0	[u'Sonnet, Shakespearean', u'abab cdcd efefgg']												0.46666666666699996	0.46666666666699996							0.357142857143				0.307692307692								0.555555555556				0.555555555556	abab cdcd efefgg	Sonnet, Shakespearean		1.0													1.0																																		1.0							1.0																						1.0					1.0								1.0	[10]	3.0	1.0	10	Invariable
corpus/NotSonnets/Z200312337.txt	corpus/NotSonnets/Z200312337.txt	[5]	2.0	1.0	Pentameter	Invariable	2.4285714285699997	0.148148148148	0.007407407407409999	0.0	0.0	0.07407407407410001	0.06666666666669999	9.92857142857	9.92857142857	0.503703703704	0.007407407407409999	0.46666666666699996	0.022222222222199998	1.0			0.8571428571430001	0.14285714285700002	0.214285714286	0.785714285714	binary	final	iambic	14.0	[u'Couplet', u'aa']							1.0					0.14285714285700002	0.166666666667				0.133333333333								0.0769230769231											1.0	aa	Couplet	1.0																									1.0																					1.0																	1.0													1.0									1.0					1.0	[10]	1.0	1.0	10	Invariable
corpus/Sonnets/Z300472745.txt	corpus/Sonnets/Z300472745.txt	[5]	6.0	1.0	Pentameter	Invariable	2.85714285714	0.103703703704	0.007407407407409999	0.0	0.0	0.014814814814799999	0.0814814814815	10.0	10.0	0.48888888888899995	0.007407407407409999	0.474074074074	0.029629629629599998	0.785714285714	0.214285714286		0.928571428571	0.07142857142860001	0.14285714285700002	0.8571428571430001	binary	final	iambic	14.0	[u'Sonnet, Petrarchan C', u'abba abba ccdccd']																											0.588235294118	0.578947368421	0.631578947368	0.588235294118	0.588235294118					0.631578947368	abba abba ccdccd	Sonnet, Petrarchan C														1.0			1.0	1.0										1.0	1.0								1.0			1.0									1.0							1.0																								1.0			1.0					1.0				[10]	6.0	1.0	10	Invariable
corpus/Sonnets/Z300265681.txt	corpus/Sonnets/Z300265681.txt	[5]	2.0	1.0	Pentameter	Invariable	1.35714285714	0.08695652173910001	0.0	0.0	0.0	0.0434782608696	0.0434782608696	9.85714285714	9.85714285714	0.5		0.5		1.0			1.0			1.0	binary	final	iambic	14.0	[u'Sonnet G', u'abba acca ddeffe']																							0.545454545455	0.33333333333299997	0.444444444444				0.315789473684	0.235294117647						0.545454545455	abba acca ddeffe	Sonnet G			1.0											1.0																																			1.0							1.0																					1.0											1.0	1.0			[10]	2.0	1.0	10	Invariable
corpus/Sonnets/Z200272997.txt	corpus/Sonnets/Z200272997.txt	[4]	6.0	1.0	Tetrameter	Invariable	1.8571428571400002	0.078431372549	0.00980392156863	0.0	0.0	0.0392156862745	0.0294117647059	7.57142857143	7.57142857143	0.5196078431369999		0.44117647058799997	0.0392156862745	0.5714285714289999	0.428571428571		0.14285714285700002	0.8571428571430001	0.714285714286	0.28571428571400004	binary	initial	trochaic	14.0	[u'Couplet', u'aa']							0.714285714286					0.33333333333299997	0.4								0.263157894737					0.263157894737										0.714285714286	aa	Couplet	1.0	1.0	1.0											1.0	1.0											1.0																					1.0																		1.0							1.0														1.0					1.0	[8]	8.0	1.0	8	Invariable
